,,,,,,,,,,,,,CLIENT IDENTIFIER,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,,,,,,,,
143,309,47101,LC/MS Pos,100005383,1129,144.10191,41447-17-0,11862129;11286529,,,Amino acid,Aspartate family (OAA derived),N-methylpipecolate,0.5360,0.5967,0.8450,0.4151,0.5100,0.8007,0.6195,0.5086,0.3842,0.8455,0.3723,0.1336,0.1337,0.0772,0.1640,0.0947,0.0961,0.0555,0.2958,0.1708
187,310,37431,LC/MS Pos,100001956,831,130.08626,475-11-6,557,,,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-methylproline,0.3153,0.7359,0.7224,0.4481,0.4951,0.3379,0.5161,1.7543,0.6049,0.6257,0.8437,0.8760,0.1952,0.1127,0.0659,0.0380,0.5639,0.3256,0.1112,0.0642
204,311,43586,LC/MS Pos,100004488,693,189.13461,53308-83-1,132862,C03884,,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-monomethylarginine,0.0374,0.0374,0.0374,0.0374,0.0374,0.0374,0.0374,0.3095,0.0374,0.1481,0.0887,0.0374,0.0000,0.0000,0.0000,0.0000,0.1283,0.0741,0.0452,0.0261
280,312,39251,LC/MS Pos,100002287,975,276.11902,1116-21-8,5489007,,,Amino acid,Glutathione metabolism,norophthalmate*,0.1718,0.1718,0.1718,0.1718,0.1718,0.2174,0.5802,1.2436,0.5734,0.5058,0.7263,0.2910,0.0000,0.0000,0.0215,0.0124,0.3143,0.1815,0.1777,0.1026
19,313,15947,GC/MS,100000286,1423,174,66638-22-0,99478,C00979,ACETYLSERINE,Amino acid,Serine family (phosphoglycerate derived),O-acetylserine,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.5977,0.3774,0.5487,0.3774,0.3774,0.5039,0.0000,0.0000,0.0000,0.0000,0.0944,0.0545,0.0596,0.0344
536,314,1359,GC/MS,442,1984.4,339.2,112-80-1,445639,C00712,OLEATE-CPD,Lipids,Free fatty acid,oleate (18:1n9),0.2025,0.2591,0.4422,0.2484,0.2507,0.2600,0.2486,0.3404,0.3069,0.4895,0.4146,0.3309,0.1023,0.0591,0.0050,0.0029,0.0379,0.0219,0.0648,0.0374
573,315,38102,LC/MS Neg,1137,6900,324.2908,11-58-0;111-58-0,5283454,,,Lipids,Fatty acid amide,oleic ethanolamide,0.6541,0.9348,1.1335,0.4122,0.2299,0.3333,0.6927,1.5349,1.5029,1.0174,0.9826,0.6633,0.1967,0.1135,0.0746,0.0431,0.3897,0.2250,0.1594,0.0920
278,316,34592,LC/MS Pos,100001311,1462,290.13467,495-27-2,7018721,,,Amino acid,Glutathione metabolism,ophthalmate,0.4260,0.4260,0.4260,0.4260,0.4260,0.4260,0.4260,0.7462,0.5959,0.8380,0.8484,0.4899,0.0000,0.0000,0.0000,0.0000,0.1308,0.0755,0.1666,0.0962
180,317,1493,LC/MS Pos,444,614,133.09716,3184-13-2,6262,C00077,L-ORNITHINE,Amino acid,Glutamate family (alpha-ketoglutarate derived),ornithine,0.0643,0.0501,0.1185,0.4087,0.4163,4.5600,0.0950,3.2119,0.0724,0.6372,0.6910,0.4625,0.0295,0.0170,1.9552,1.1288,1.4747,0.8514,0.0975,0.0563
983,318,1505,LC/MS Polar,445,1638.1,155.00983,50887-69-9,967,C00295,OROTATE,Nucleotide,Pyrimidine metabolism,orotate,0.1413,0.2423,0.3937,0.0614,0.2442,0.3492,0.2027,0.2261,0.1340,0.3970,0.0810,0.0562,0.1037,0.0599,0.1189,0.0687,0.0391,0.0226,0.1551,0.0896
984,319,35172,LC/MS Polar,100001416,2250,287.05209,314-50-1,92751,C01103,OROTIDINE-5-PHOSPHATE,Nucleotide,Pyrimidine metabolism,orotidine,1.9167,1.6929,2.1641,1.0409,0.8056,0.9193,0.8354,0.9103,0.7670,0.5359,0.4891,0.7473,0.1924,0.1111,0.0961,0.0555,0.0585,0.0338,0.1123,0.0648
82,320,45413,LC/MS Neg,100005384,990,260.02343,,514186,,,Amino acid,Aromatic amino acid metabolism (PEP derived),O-sulfo-L-tyrosine,2.0401,1.5964,1.7256,2.2862,2.4984,2.6759,1.0386,1.0210,0.9121,1.6910,1.8569,1.9361,0.1863,0.1076,0.1593,0.0920,0.0559,0.0323,0.1021,0.0590
325,321,20694,LC/MS Polar,100000841,3803,88.98803,144-62-7,971,C00209,OXALATE,Carbohydrate,Photorespiration,oxalate (ethanedioate),1.9710,1.2394,1.4358,1.8225,1.9043,1.8271,2.0760,3.1174,2.7308,3.8715,3.5112,3.1700,0.3092,0.1785,0.0375,0.0217,0.4298,0.2482,0.2864,0.1654
538,322,1336,LC/MS Neg,424,5618,255.23295,57-10-3,985,C00249,PALMITATE,Lipids,Free fatty acid,palmitate (16:0),0.2119,0.2061,0.3551,0.1784,0.1690,0.1822,0.1958,0.3651,0.3448,0.5446,0.3570,0.2650,0.0689,0.0398,0.0055,0.0032,0.0755,0.0436,0.1163,0.0672
574,323,38165,LC/MS Neg,1489,6760,298.27515,544-31-0,4671,C16512,,Lipids,Fatty acid amide,palmitoyl ethanolamide,0.6584,0.8709,0.8631,0.7477,0.5055,0.5260,0.7094,1.0589,0.8406,0.8195,0.7025,0.6614,0.0984,0.0568,0.1097,0.0633,0.1442,0.0832,0.0670,0.0387
826,324,1508,LC/MS Pos,1024,2212.4,220.11795,137-08-6,6613,C00864,PANTOTHENATE,"Cofactors, Prosthetic Groups, Electron Carriers",CoA metabolism,pantothenate,0.5837,0.6535,0.8476,1.0453,1.1245,1.0462,0.6345,0.7017,0.5766,0.9249,0.7197,0.9547,0.1116,0.0645,0.0371,0.0214,0.0511,0.0295,0.1045,0.0603
59,325,12142,LC/MS Pos,1207,2139,122.09643,64-04-0,1001,C05332,PHENYLETHYLAMINE,Amino acid,Aromatic amino acid metabolism (PEP derived),phenethylamine,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,326,15958,LC/MS Neg,100000011,2110.8,135.04515,103-82-2,999,C07086,,Amino acid,Aromatic amino acid metabolism (PEP derived),phenylacetate,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.8007,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.1418,0.0818,0.0000,0.0000
62,327,64,LC/MS Pos,460,2050,166.08626,63-91-2,6140,C00079,PHE,Amino acid,Aromatic amino acid metabolism (PEP derived),phenylalanine,0.1571,0.1707,0.2044,0.3833,0.4417,0.9688,0.1874,0.3264,0.2084,1.6126,1.1636,0.9774,0.0199,0.0115,0.2633,0.1520,0.0612,0.0353,0.2666,0.1539
1162,328,41370,LC/MS Pos,100003588,2155,223.10772,721-90-4,98207,,,Peptide,Dipeptide,phenylalanylglycine,0.3333,0.3333,0.3333,0.3333,0.3333,0.6632,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0000,0.0000,0.1555,0.0898,0.0000,0.0000,0.0000,0.0000
63,329,22130,LC/MS Neg,100000774,2208,165.05571,828-01-3,3848,C05607,,Amino acid,Aromatic amino acid metabolism (PEP derived),phenyllactate (PLA),0.6193,0.6302,0.6669,0.6375,0.6879,0.6744,0.2068,0.2891,0.3821,0.1563,0.1563,0.1563,0.0204,0.0118,0.0213,0.0123,0.0716,0.0413,0.0000,0.0000
64,330,566,LC/MS Neg,241,2517.6,163.04007,156-06-9,997,C00166,PHENYL-PYRUVATE,Amino acid,Aromatic amino acid metabolism (PEP derived),phenylpyruvate,0.1434,0.1434,0.1434,0.1434,0.1434,0.1434,0.1434,0.1434,0.1434,0.1434,0.1434,0.1434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
856,331,42109,LC/MS Neg,461,608,96.96962,7664-38-2,1061,C00009,Pi,"Cofactors, Prosthetic Groups, Electron Carriers",Oxidative phosphorylation,phosphate,0.4844,0.4722,0.5721,0.6190,0.7991,0.6824,0.5620,0.8579,0.6092,1.0689,1.0030,0.7735,0.0445,0.0257,0.0746,0.0431,0.1298,0.0749,0.1266,0.0731
670,332,1600,LC/MS Neg,1026,638,140.01182,1071-23-4,1015,C00346,PHOSPHORYL-ETHANOLAMINE,Lipids,Phospholipids,phosphoethanolamine,0.2498,0.3904,0.3394,0.3829,0.3687,0.2608,0.5642,0.5144,0.4082,0.3549,0.3797,0.5513,0.0581,0.0336,0.0545,0.0315,0.0651,0.0376,0.0873,0.0504
1360,333,17665,LC/MS Neg,1276,2040,121.0295,123-08-0,126,C00633,4-HYDROXYBENZALDEHYDE,Secondary metabolism,Benzenoids,p-hydroxybenzaldehyde,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
806,334,15704,LC/MS Polar,100000101,2745,159.06628,111-16-0,385,C02656,CPD-205,Lipids,"Fatty acid, Dicarboxylate",pimelate (heptanedioate),0.5358,0.4830,0.4830,0.4830,0.4830,0.4830,0.4830,0.4839,0.4830,0.4830,0.4830,0.4830,0.0249,0.0144,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000
124,335,1444,LC/MS Pos,1025,1120,130.08626,4043-87-2,849,C00408,,Amino acid,Aspartate family (OAA derived),pipecolate,0.0368,0.0961,0.1853,0.1531,0.1679,0.2628,0.2435,0.1647,0.1896,0.3114,0.1204,0.1492,0.0610,0.0352,0.0486,0.0281,0.0329,0.0190,0.0841,0.0485
181,336,1898,LC/MS Pos,480,805,116.07061,147-85-3,145742,C00148,PRO,Amino acid,Glutamate family (alpha-ketoglutarate derived),proline,0.1139,0.1332,0.1678,0.4010,0.4652,0.6386,0.2442,0.9487,0.2425,1.6846,1.4500,1.0513,0.0223,0.0129,0.1004,0.0579,0.3325,0.1920,0.2614,0.1509
1054,337,40703,LC/MS Pos,100003674,875,173.09207,2578-57-6,7408076;6426709,,,Peptide,Dipeptide,prolylglycine,0.1040,0.1040,0.1040,0.1152,0.2215,1.0000,0.1124,0.1040,0.1040,1.9295,1.0328,1.0417,0.0000,0.0000,0.3944,0.2277,0.0040,0.0023,0.4206,0.2428
985,338,33442,LC/MS Pos,821,1173,245.07682,1445-07-4,15047,C02067,,Nucleotide,Pyrimidine metabolism,pseudouridine,0.8849,0.6561,1.3903,2.3180,2.6631,2.4297,0.2265,0.2080,0.3039,1.8478,2.0547,1.0096,0.3067,0.1771,0.1438,0.0830,0.0415,0.0240,0.4519,0.2609
265,339,1408,GC/MS,49,1705.8,174,110-60-1,1045,C00134,PUTRESCINE,Amino acid,Amines and polyamines,putrescine,0.1583,0.0511,0.4690,0.3810,1.0000,0.7271,0.0434,0.3446,0.0434,0.7914,2.7569,0.3893,0.1772,0.1023,0.2533,0.1462,0.1420,0.0820,1.0344,0.5972
891,340,1651,LC/MS Pos,491,1203,168.06552,65-22-5,1050,C00250,PYRIDOXAL,"Cofactors, Prosthetic Groups, Electron Carriers",Vitamin B metabolism (B6 or B12),pyridoxal,0.0966,0.1207,0.1507,0.0815,0.0815,0.0890,0.0815,0.1281,0.0953,0.4031,0.2231,0.2192,0.0221,0.0128,0.0035,0.0020,0.0195,0.0113,0.0858,0.0495
894,341,31555,LC/MS Neg,100001121,2185,182.04588,82-82-6,6723,C00847,,"Cofactors, Prosthetic Groups, Electron Carriers",Vitamin B metabolism (B6 or B12),pyridoxate,0.8808,0.9517,1.1200,0.5760,0.6113,0.3903,0.5383,0.7860,0.6255,0.6136,0.2923,0.4401,0.1003,0.0579,0.0969,0.0560,0.1026,0.0592,0.1313,0.0758
895,342,608,LC/MS Pos,936,1417,170.08117,58-56-0,1054,C00314,PYRIDOXINE,"Cofactors, Prosthetic Groups, Electron Carriers",Vitamin B metabolism (B6 or B12),pyridoxine (Vitamin B6),0.2973,0.3216,0.4913,0.8540,0.8267,0.8425,0.2983,0.2754,0.2949,0.6192,0.6728,0.5425,0.0863,0.0498,0.0112,0.0065,0.0101,0.0058,0.0535,0.0309
182,343,46225,LC/MS Pos,100001540,750,129.06586,2353-44-8,134508,,,Amino acid,Glutamate family (alpha-ketoglutarate derived),pyroglutamine*,0.6089,0.7335,0.7969,0.9470,0.8686,0.8617,0.5391,0.4442,0.5663,0.8206,0.9726,0.7623,0.0781,0.0451,0.0387,0.0223,0.0523,0.0302,0.0886,0.0512
298,344,42582,LC/MS Neg,823,732.4,87.00877,127-17-3,1060,C00022,PYRUVATE,Carbohydrate,Glycolysis,pyruvate,0.5194,0.2848,0.5313,0.4050,0.6102,0.2923,0.5880,0.6672,0.5427,0.7282,0.6946,0.7175,0.1135,0.0655,0.1316,0.0760,0.0515,0.0297,0.0140,0.0081
66,345,18335,LC/MS Polar,100000442,2432.9,191.05611,77-95-2,6508,C00296,QUINATE,Amino acid,Aromatic amino acid metabolism (PEP derived),quinate,0.8485,0.9488,1.2072,0.9962,1.0038,1.3538,0.9541,0.5526,0.3318,0.5249,0.3936,0.4207,0.1511,0.0872,0.1668,0.0963,0.2576,0.1487,0.0566,0.0327
437,346,586,LC/MS Neg,879,978.3,503.16176,17629-30-0,10542,C00492,CPD-1099,Carbohydrate,"Sucrose, glucose,fructose metabolism",raffinose,0.7538,0.8153,1.1822,0.8371,0.8086,0.7256,1.0640,1.1117,0.9360,0.0278,0.1291,0.0644,0.1891,0.1092,0.0473,0.0273,0.0742,0.0428,0.0419,0.0242
353,347,15772,LC/MS Polar,100000406,1789.6,151.06119,488-81-3,6912,C00474,,Carbohydrate,Amino sugar and nucleotide sugar,ribitol,0.4628,0.5739,0.9011,0.3534,0.4965,0.4205,1.1364,1.0113,1.0764,0.2389,0.2693,0.1294,0.1860,0.1074,0.0585,0.0338,0.0511,0.0295,0.0601,0.0347
862,348,1827,LC/MS Pos,500,3098.3,377.14557,83-88-5,493570,C00255,RIBOFLAVIN,"Cofactors, Prosthetic Groups, Electron Carriers",Riboflavin and FAD metabolism,riboflavin (Vitamin B2),0.1837,0.1837,0.1837,0.1837,0.1837,0.1837,0.1837,0.1837,0.1837,0.1837,0.1837,0.1837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
354,349,27731,LC/MS Polar,100001007,2425,165.04046,8/3/36,5460677,C01685,,Carbohydrate,Amino sugar and nucleotide sugar,ribonate,0.3283,0.2453,0.5579,0.1701,0.2581,0.2791,0.8481,1.3039,1.0862,0.1852,0.1938,0.1045,0.1322,0.0763,0.0472,0.0273,0.1861,0.1075,0.0402,0.0232
355,350,1471,LC/MS Polar,914,1508.2,195.05103,50-69-1,5779,C00121,RIBOSE,Carbohydrate,Amino sugar and nucleotide sugar,ribose,0.1198,0.1219,0.2253,0.3338,0.4119,0.3918,0.1591,0.1318,0.1137,0.7466,0.4369,0.1989,0.0492,0.0284,0.0331,0.0191,0.0187,0.0108,0.2242,0.1295
357,351,35855,GC/MS,100000147,1662,306.1,488-84-6,151261,C00309,Ribuloses,Carbohydrate,Amino sugar and nucleotide sugar,ribulose,0.4379,0.4379,0.4379,0.4379,0.4379,0.4379,0.4379,0.4995,0.4379,0.4379,0.4379,0.4379,0.0000,0.0000,0.0000,0.0000,0.0290,0.0168,0.0000,0.0000
127,352,1495,LC/MS Pos,392,689.1,277.13942,997-68-2,160556,C00449,SACCHAROPINE,Amino acid,Aspartate family (OAA derived),saccharopine,0.6793,1.4368,1.7099,1.0021,1.5795,3.0484,0.6235,0.5418,0.3070,1.0000,1.9755,0.6518,0.4360,0.2517,0.8614,0.4973,0.1342,0.0775,0.5603,0.3235
128,353,42382,LC/MS Neg,197,1832.4,383.11431,979-92-0,439155,C00021,ADENOSYL-HOMO-CYS,Amino acid,Aspartate family (OAA derived),S-adenosylhomocysteine (SAH),0.8730,0.5573,0.7415,2.6964,4.5339,4.2419,0.6727,0.6612,0.3639,1.8882,2.4296,2.6480,0.1295,0.0748,0.8062,0.4655,0.1429,0.0825,0.3194,0.1844
129,354,15915,LC/MS Pos,1263,670,399.14452,24346-00-7;86867-01-8;86867-0108,34755,C00019,S-ADENOSYLMETHIONINE,Amino acid,Aspartate family (OAA derived),S-adenosylmethionine (SAM),0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1335,355,45419,LC/MS Neg,100005462,2534,299.11362,10338-51-9,159278,,,Secondary metabolism,Alkaloids,salidroside,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,0.1439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
807,356,32398,LC/MS Neg,100001211,1788,201.11323,111-20-6,5192,C08277,,Lipids,"Fatty acid, Dicarboxylate",sebacate (decanedioate),0.1403,0.1413,0.2219,0.1871,0.1764,0.2308,0.1838,0.1472,0.1265,0.2748,0.1369,0.2211,0.0382,0.0221,0.0235,0.0136,0.0237,0.0137,0.0568,0.0328
20,357,1648,LC/MS Polar,503,2988,104.03531,56-45-1,5951,C00065,SER,Amino acid,Serine family (phosphoglycerate derived),serine,0.1252,0.1219,0.1821,0.3690,0.3581,0.3761,0.2128,0.2158,0.1678,1.4153,0.9879,0.7860,0.0276,0.0160,0.0074,0.0043,0.0220,0.0127,0.2624,0.1515
67,358,2342,LC/MS Pos,504,1654,177.10224,153-98-0,5202,C00780,SEROTONIN,Amino acid,Aromatic amino acid metabolism (PEP derived),serotonin,0.0630,0.0630,0.0630,0.0630,0.0630,0.0630,0.0630,0.0630,0.0630,0.0630,0.0630,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,359,15144,LC/MS Polar,100000293,2725,173.04554,138-59-0,8742,C00493,SHIKIMATE,Amino acid,Aromatic amino acid metabolism (PEP derived),shikimate,0.7685,0.6753,0.9772,0.7546,0.8233,1.0260,1.1398,1.0228,0.4483,0.8475,0.5597,0.6100,0.1262,0.0729,0.1152,0.0665,0.3022,0.1745,0.1255,0.0725
22,360,39592,LC/MS Pos,100002749,848,119.01613,1187-84-4,24417,,S-METHYL-L-CYSTEINE,Amino acid,Serine family (phosphoglycerate derived),S-methylcysteine,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
279,361,33944,LC/MS Pos,100001259,1600,322.10674,2922-56-7,3605667,C11347,,Amino acid,Glutathione metabolism,S-methylglutathione,0.8100,0.8100,0.8100,0.8100,0.8100,0.8100,0.8100,0.8100,0.8100,0.8100,0.8100,0.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,362,38127,LC/MS Pos,100002183,610.1,164.07398,12/7/93,458,C05319,CPD-397,Amino acid,Aspartate family (OAA derived),S-methylmethionine,0.0207,0.0207,0.0207,0.5149,0.5153,0.1897,0.0207,0.1627,0.0207,2.7389,1.4053,0.0922,0.0000,0.0000,0.1534,0.0886,0.0669,0.0386,1.0805,0.6238
440,363,15053,GC/MS,506,1843,319.1,6706-59-8,5780,C00794,SORBITOL,Carbohydrate,"Sucrose, glucose,fructose metabolism",sorbitol,0.6270,0.5191,0.8366,0.4311,0.3264,0.5467,1.1084,0.9963,0.6295,0.2717,0.2919,0.2098,0.1318,0.0761,0.0900,0.0519,0.2045,0.1181,0.0349,0.0202
266,364,485,LC/MS Pos,50,533.5,146.16518,124-20-9,1102,C00315,SPERMIDINE,Amino acid,Amines and polyamines,spermidine,0.2340,0.2340,0.2340,0.2340,0.2340,13.6890,0.2340,0.2960,0.2340,0.4459,0.6433,0.2340,0.0000,0.0000,6.3427,3.6620,0.0292,0.0169,0.1671,0.0965
184,365,34384,LC/MS Pos,100001296,838.7,144.10191,4136-37-2,115244,C10172,,Amino acid,Glutamate family (alpha-ketoglutarate derived),stachydrine,0.6104,0.9201,0.7054,0.7793,0.6838,0.7122,1.4307,1.9815,0.7476,0.5781,0.5217,0.7273,0.1295,0.0748,0.0400,0.0231,0.5047,0.2914,0.0867,0.0501
443,366,15960,LC/MS Polar,934,5280,665.21459,10094-58-3,439531,C01613,CPD-170,Carbohydrate,"Sucrose, glucose,fructose metabolism",stachyose,0.2698,0.2294,0.3707,1.1780,0.7887,0.4545,0.4257,0.7548,0.3664,0.4544,0.7194,0.9485,0.0594,0.0343,0.2957,0.1707,0.1708,0.0986,0.2019,0.1166
808,367,15730,LC/MS Polar,100000016,2577.6,173.08193,505-48-6,10457,C08278,CPD0-1264,Lipids,"Fatty acid, Dicarboxylate",suberate (octanedioate),0.6423,0.4998,0.7926,0.5824,0.5605,0.4278,0.5651,0.5935,0.3946,0.4093,0.5426,0.4501,0.1195,0.0690,0.0683,0.0394,0.0878,0.0507,0.0558,0.0322
312,368,1437,LC/MS Neg,252,603,117.01933,110-15-6,1110,C00042,SUC,Carbohydrate,TCA cycle,succinate,0.6403,0.4374,0.4566,0.9200,0.8240,1.0385,0.2937,0.4198,0.2103,0.4487,0.5507,0.4891,0.0915,0.0528,0.0877,0.0507,0.0861,0.0497,0.0419,0.0242
1643,369,41888,LC/MS Polar,100003696,2155,116.03532,123-56-8,11439,C07273,,Xenobiotics,Chemicals,succinimide,0.2840,0.2407,0.5997,0.2507,0.2456,0.3721,0.2945,0.6854,0.2052,0.4429,0.3544,0.1625,0.1600,0.0924,0.0585,0.0338,0.2085,0.1204,0.1170,0.0676
444,370,1519,LC/MS Polar,935,3092,387.11442,57-50-1,5988,C00089,SUCROSE,Carbohydrate,"Sucrose, glucose,fructose metabolism",sucrose,0.4291,0.4738,0.6025,0.6224,0.5916,0.5616,0.9235,1.2517,0.8264,1.1287,1.0333,0.9667,0.0735,0.0424,0.0248,0.0143,0.1820,0.1051,0.0665,0.0384
28,371,46960,LC/MS Neg,100002528,616,96.9601,14808-79-8,1118,C00059,,Amino acid,Serine family (phosphoglycerate derived),sulfate*,0.5481,0.5714,0.5774,0.6152,0.5354,0.5574,0.4303,0.9732,0.6273,0.3521,0.3589,0.3545,0.0126,0.0073,0.0337,0.0194,0.2244,0.1296,0.0028,0.0016
1508,372,37449,LC/MS Pos,100002050,3263.3,183.06519,134-96-3,8655,,,Secondary metabolism,Phenylpropanoids,syringaldehyde,0.1602,0.1602,0.1602,0.6326,0.5298,0.6978,0.3587,0.1602,0.1860,0.9095,0.3877,0.4212,0.0000,0.0000,0.0692,0.0399,0.0881,0.0509,0.2385,0.1377
1520,373,37091,LC/MS Neg,100001919,1450,197.04554,530-57-4,10742,C10833,,Secondary metabolism,Phenylpropanoids,syringic acid,0.2763,0.3151,0.5119,0.3365,0.4691,0.3078,0.2527,0.2653,0.2636,0.1613,0.2114,0.1167,0.1031,0.0595,0.0703,0.0406,0.0056,0.0032,0.0387,0.0223
21,374,2125,LC/MS Polar,512,2120,124.00739,107-35-7,1123,C00245,,Amino acid,Serine family (phosphoglycerate derived),taurine,0.1123,0.1852,0.1411,0.1766,0.1364,0.1123,0.4229,0.2218,0.3345,0.2532,0.2348,0.2367,0.0300,0.0173,0.0265,0.0153,0.0823,0.0475,0.0083,0.0048
882,375,5341,LC/MS Neg,873,1726,263.0972,59-43-8,1130,C00378,THIAMINE,"Cofactors, Prosthetic Groups, Electron Carriers",Thiamine metabolism,thiamin (Vitamin B1),0.0563,0.0980,0.2500,0.1749,0.2058,0.0777,0.2063,0.1210,0.1285,0.1886,0.1205,0.0617,0.0832,0.0481,0.0546,0.0315,0.0386,0.0223,0.0519,0.0299
358,376,35854,GC/MS,100001419,1513,217.1,2418-52-2,169019,C16884,CPD-6995,Carbohydrate,Amino sugar and nucleotide sugar,threitol,0.4646,0.5225,0.9122,0.4421,0.5612,1.0091,0.5833,0.4421,0.4421,0.4421,0.4421,0.8449,0.1988,0.1148,0.2441,0.1409,0.0666,0.0384,0.1899,0.1096
874,377,27738,LC/MS Polar,100001022,2384,135.02989,70753-61-6,151152,C01620,L-THREONATE,"Cofactors, Prosthetic Groups, Electron Carriers",Ascorbate metabolism,threonate,0.2597,0.1898,0.8809,0.2492,0.2601,0.2886,0.1693,0.4247,0.1370,1.1191,0.6743,0.8124,0.3106,0.1793,0.0166,0.0096,0.1287,0.0743,0.1859,0.1073
130,378,1284,LC/MS Pos,564,701.5,120.06552,72-19-5,6288,C00188,THR,Amino acid,Aspartate family (OAA derived),threonine,0.1597,0.1632,0.2190,0.4542,0.5531,1.2516,0.1956,0.2345,0.2039,0.8680,0.7471,0.5732,0.0272,0.0157,0.3549,0.2049,0.0167,0.0097,0.1210,0.0699
1120,379,31530,LC/MS Pos,100001125,2452,267.13394,16875-27-7,4099799;4099798,,,Peptide,Dipeptide,threonylphenylalanine,0.2418,0.2418,0.2418,0.2418,0.2418,0.6152,0.2418,0.2418,0.2418,0.6293,0.4174,0.3945,0.0000,0.0000,0.1760,0.1016,0.0000,0.0000,0.1057,0.0610
986,380,2183,LC/MS Pos,872,1979.5,243.09755,50-89-5,5789,C00214,THYMIDINE,Nucleotide,Pyrimidine metabolism,thymidine,0.1587,0.3172,0.7490,0.3640,0.2999,0.3880,0.3178,0.6170,0.1702,0.2348,0.2821,0.1226,0.2494,0.1440,0.0372,0.0215,0.1859,0.1073,0.0669,0.0386
1002,381,37122,LC/MS Neg,100001938,1015,321.04932,40705-89-3,5463,,TMP,Nucleotide,Pyrimidine metabolism,thymidine 3'-monophosphate,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
987,382,12023,LC/MS Neg,1248,883,321.04933,33430-62-5,9700,C00364,TMP,Nucleotide,Pyrimidine metabolism,thymidine 5'-monophosphate,0.2213,0.2213,0.2213,0.2213,0.2213,0.2213,0.2213,0.2213,0.2213,0.2213,0.2213,0.2213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,383,32306,LC/MS Pos,1001,685,132.06552,51-35-4,5810,C01157,Protein-hydroxyprolines,Amino acid,Glutamate family (alpha-ketoglutarate derived),trans-4-hydroxyproline,1.0540,1.0787,1.0522,0.9867,1.0862,1.3850,0.6866,0.7520,0.5522,0.4539,0.4709,0.4714,0.0121,0.0070,0.1693,0.0977,0.0832,0.0480,0.0081,0.0047
841,384,32401,LC/MS Pos,100001092,771.8,138.05496,535-83-1,5570,C01004,METHYLNICOTINATE,"Cofactors, Prosthetic Groups, Electron Carriers",Nicotinate and nicotinamide metabolism,trigonelline (N'-methylnicotinate),0.3858,0.3615,0.5126,0.5706,0.6529,0.6285,0.2342,0.7989,0.2232,0.3236,0.6619,0.3592,0.0662,0.0382,0.0345,0.0199,0.2688,0.1552,0.1518,0.0876
83,385,6104,LC/MS Pos,1095,2395,161.10733,61-54-1,1150,C00398,TRYPTAMINE,Amino acid,Aromatic amino acid metabolism (PEP derived),tryptamine,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.1498,1.0000,1.4493,1.5163,0.0000,0.0000,0.0000,0.0000,0.0574,0.0331,0.2292,0.1323
69,386,54,LC/MS Pos,565,2440,205.09716,73-22-3,6305,C00078,TRP,Amino acid,Aromatic amino acid metabolism (PEP derived),tryptophan,0.9216,1.3145,0.9705,0.1381,0.1169,0.4169,1.1128,1.2388,2.4608,2.7415,1.3910,1.5594,0.1748,0.1009,0.1367,0.0789,0.6079,0.3510,0.6009,0.3469
